sample_id,Monocyte,NK,B,DC,T_cell
cal_47,0.18526369333267212,0.11494074761867523,0.23884586989879608,0.02594895288348198,0.4350006878376007
cal_48,0.12722843885421753,0.07836098223924637,0.41589459776878357,0.008516116999089718,0.36999985575675964
cal_49,0.13247457146644592,0.012545263394713402,0.1932365447282791,0.024297289550304413,0.6374462842941284
cal_50,0.07283864915370941,0.08740267157554626,0.53815096616745,0.0475827157497406,0.2540249526500702
cal_51,0.4708396792411804,0.050737738609313965,0.153013676404953,0.007131644058972597,0.3182772696018219
cal_52,0.09363096952438354,0.0034754914231598377,0.2945477366447449,0.01012584287673235,0.5982199907302856
cal_53,0.20615264773368835,0.12590216100215912,0.1868179887533188,0.02545478381216526,0.45567238330841064
cal_54,0.08218270540237427,0.07650888711214066,0.606878936290741,0.056266847997903824,0.17816264927387238
cal_55,0.26114678382873535,0.08960571885108948,0.2698514759540558,0.001760908868163824,0.3776351511478424
cal_56,0.17500334978103638,0.04942299425601959,0.2696998417377472,0.1671924591064453,0.3386813998222351
cal_57,0.08787966519594193,0.0693529024720192,0.2391606867313385,0.3597301244735718,0.24387666583061218
cal_58,0.04794832691550255,0.11435724049806595,0.15126670897006989,0.005347430240362883,0.6810802221298218
cal_59,0.3334352374076843,0.07950244098901749,0.258083313703537,0.03302234038710594,0.29595664143562317
cal_60,0.13670119643211365,0.005375353153795004,0.35886216163635254,0.02177973836660385,0.4772815406322479
cal_61,0.49066343903541565,0.04339708760380745,0.1889677196741104,0.008822184056043625,0.2681495249271393
cal_62,0.27632370591163635,0.08152784407138824,0.2359773963689804,0.011740543879568577,0.394430547952652
cal_63,0.07526758313179016,0.009702400304377079,0.2506776750087738,0.052540313452482224,0.6118121147155762
cal_64,0.41118431091308594,0.052724145352840424,0.20600007474422455,0.061513952910900116,0.2685774862766266
cal_65,0.0169033482670784,0.022573649883270264,0.24179163575172424,0.0,0.7187312841415405
cal_66,0.2427014708518982,0.06745699048042297,0.27395662665367126,0.0035807352978736162,0.41230419278144836
cal_67,0.3448936343193054,0.020529279485344887,0.16972196102142334,0.01897045224905014,0.44588470458984375
cal_68,0.1884251832962036,0.040210746228694916,0.24223323166370392,0.001066572847776115,0.5280642509460449
cal_69,0.40512603521347046,0.08647165447473526,0.1425858438014984,0.0,0.3658164143562317
cal_70,0.42179301381111145,0.09629043936729431,0.13994570076465607,0.0,0.341970831155777
cal_71,0.28279605507850647,0.035094812512397766,0.30717772245407104,0.0036616188008338213,0.3712698221206665
cal_72,0.30196383595466614,0.06678175926208496,0.2571718692779541,0.14226096868515015,0.23182149231433868
cal_73,0.17040356993675232,0.18864530324935913,0.21955810487270355,0.10953031480312347,0.3118627071380615
