B,CD4_T,CD8_T,DC,Monocyte,NK,other_T
861.2990330823284,928.7937132316092,790.25119281646,350.454211304379,299.34979780890166,549.2949592102632,667.1688888214497
101.40487532596491,521.5233145293877,362.85419155901684,52.762672645201256,73.27279223047803,137.26363375773224,238.45027919655095
13.417755235676184,322.5567471077762,131.68834227550886,2.944136061652413,4.908737260571311,8.73673451519634,36.720318708016315
1116.3549200701618,1247.3896145253257,1089.458408567241,845.2454792943662,645.4898964031726,785.330181455287,923.9236792214912
400.031473481859,744.472755234931,646.4201780037711,46.78302644497412,28.365900413787607,613.3461742090439,663.4238692586229
267.85174082991875,738.9808151751304,737.549418207207,6.598112355316912,19.37905558831419,376.9922683447724,470.7309210185467
764.6443493535835,895.7314131778725,738.2277106174286,655.8231269826309,317.05895588314206,545.6633299010786,605.7374750549059
66.24282268413283,527.3268454635269,399.7651053206636,81.83455664880859,121.69444658110488,174.51386941554594,282.64649460103715
917.93316169155,1082.0375390351664,922.275996557742,644.133113282048,497.9572175279718,580.8846057297357,685.4328581596698
18.173925005097814,388.1155408417333,299.6528514433756,5.453170232607577,10.654944463047576,119.12193566909092,219.7043888750195
789.0926887330478,962.2087829794959,863.1134044918892,480.4060341572008,394.18890145965986,599.7413295760864,695.2187284207265
17.804331026143096,341.80180938625523,222.39823550564452,4.34831964950849,9.207849582730171,22.149400690722658,108.15616722989824
323.3112889496747,621.8621485816092,533.7358640012546,106.86831570490097,126.48370283339965,289.1700838698744,409.2855234097398
153.42351004384057,958.4026930721378,1025.748519849903,14.309911056980843,56.031598182930075,645.1460032242838,1082.737781097053
11.115708914830108,10.123687520149863,489.50082613935865,2.2219982183772595,6.410289232239411,69.96915890778747,66.17424813858804
9.741560959353214,11.354206561184045,495.68224448015303,2.780572874642318,5.276477557833824,17.811284287719165,47.01873837302641
32.613396557455005,578.235737517717,608.0557184310373,82.10044208163339,17.72519989254515,423.86151151135067,535.0829842919298
20.446835790291328,191.26289215913008,451.3228395601552,3.0398141534277325,8.268381691165384,637.8011870896048,532.6104943750353
15.871877693011113,81.6578679519736,437.5845783265867,17.05383858567656,7.478502429107333,763.8678654566172,583.7097658488939
3139.9488318696426,3354.3161362763294,3141.3774334235113,2294.315685201917,2168.1676251960566,2794.9708293752956,2892.7158797355632
386.9137915639939,458.3804566685034,490.88649304950513,24.53763240333936,36.3837643590643,271.0420672083179,479.7165546288116
151.3663923424277,313.1263614388294,1004.3388254618902,21.28841073548017,61.92105162562669,1225.5305311329723,1393.963640550156
45.799527605349375,370.01215128255365,388.83439861035896,7.38813529382684,11.92929911121416,300.62558888520846,390.1736708614045
132.05895989434802,580.7900986091787,885.2986626552572,252.07074494085592,473.8660624032345,966.8607223789749,954.9915477453015
90.2057911797937,368.15011748248156,332.5111123780865,3.721860084369983,7.1868098704656385,158.3798194335848,297.0930441608429
14.267098772857356,82.11417991067788,241.59466492492422,3.3669401547252673,9.143112408467738,166.58525183401233,250.22890336654456
134.13374546863784,443.04936073332186,566.0243084099632,12.011184339306459,21.24573455629611,766.6621746583276,797.5580119744457
42.341291282329195,274.89449313657633,352.7372246863249,132.85321526681577,52.569278014705525,251.59269580342252,304.07196821313823
18.296521645437675,315.448337170932,402.0015707825165,10.304739264796869,15.729522568859629,651.9354568335771,455.67917557564147
223.87965650850725,400.97386206053557,397.2509788401486,95.6732955802015,67.19224200717547,274.841535066317,321.6627395966089
709.2832591824989,1066.5524249245827,1068.4228395893506,528.5368018666511,465.87470494976384,1171.897100976273,1097.2844730111292
419.6767207344974,345.07884535211116,413.05698596286186,39.888211947757114,32.75363664935632,420.9483597601717,381.3264378190207
602.1503532088412,800.9721750771348,735.8810311742131,232.8166201632342,158.7681166557711,762.1184315769515,725.6774540091856
335.55851886127675,565.3821780191209,544.4333553198504,82.04193953378072,84.58865559328297,593.2892859520201,552.620526856464
38.37375156188679,501.76770865837693,465.3598362402498,50.43934623232889,123.19835450218126,403.6909793676526,441.23347181274676
114.61500430935918,168.59178895890585,872.4210388447249,29.963889823955025,57.92756934769311,1706.1396395135791,1364.706284894178
111.73323784842349,404.5370707041363,486.29186428831065,36.38230513307718,103.06935215197278,635.6863934247431,529.6916492349395
39.62027233085853,195.88477875083046,236.40776404338325,2.1263201266019394,5.144177001932678,186.01310189293162,218.87618453970174
334.46615583410363,333.2864452614405,336.15400880345993,13.699468875197462,8.804992628335942,267.56930456215764,276.540968632341
2103.255654427023,2382.374195995902,2321.9733855199793,1667.9496466136627,1629.4270674688794,2234.1887259761334,2234.1946440787156
32.44393802538887,92.22471192126156,489.03172613532786,36.20377992690822,14.66505351431924,1016.7199233470471,792.4645102030728
119.88804758084628,104.9446833714669,137.4539674309123,1410.3586704347538,1132.9043890768507,186.99256070814866,189.91914317361346
47.663004468440214,40.09275778047988,50.17647076742059,630.232669369755,353.69329031863117,48.03461706373975,49.1123535636082
1.4308428302852587,1.4565220815298832,1.9998412853167238,634.1646607959515,4.875958989859741,2.1111628111595087,1.535575128389659
320.36881098301836,49.6589363084058,54.01933371727259,648.8961390658761,466.1057048394105,76.59049447026649,73.23766025399148
77.50274124986205,1.74541199970049,1.7941669012249182,382.80171915780073,41.60462280090395,2.008563244271387,1.2454324273938249
71.90028889430526,368.8592784607975,343.76380158421057,752.7119337566118,546.7969713561233,358.5923280793166,379.7607549637124
134.77175551360443,71.70126190037963,59.534886266484655,339.597760511916,116.38993670206733,5.8686937411674345,20.00085558494373
22.403308866216932,4.058485180304005,6.980470190632789,297.58386653874146,90.47904381706229,65.3756162703164,8.329515466888386
98.56511367769934,10.823593323980454,7.405637170578726,376.3941336781282,220.1402797402365,8.776169936090236,8.017321254551801
246.95678497846276,5.828037445746193,7.837672640994061,340.4218771370797,135.93647294522864,7.827850691763762,11.063816531373488
16.909605519486835,107.09269703314872,108.40891316354364,547.2138207767092,422.2653208175974,23.80079890013426,77.82811726419914
128.69180272479636,6.0343863393828485,6.079728988780894,283.23207636429936,115.29992461106998,5.684185320249564,5.3813863708239085
240.4882975848622,247.3755731341636,222.08314332350082,546.114426107827,237.6297929343014,266.51710639252104,237.6127710952114
345.66882430637014,282.90144302965575,280.687076826263,544.691233850952,331.1353138060515,285.03365322344797,263.2304652902514
20.452208314471807,10.558909166162657,12.16468099827459,400.4671986013176,310.8657502022372,10.629641705553414,15.00302577875087
274.48264894715714,23.730363788384285,23.340097625537318,375.50541974426517,81.55127658253217,37.90078821444438,39.48163417342554
1.7533977332522028,1.6130376974429246,2.197749638959166,493.3777367043173,48.32460342876758,1.977957339873977,2.660587440829791
267.2636575926869,186.4334851061895,282.72999275621595,748.0128850709858,659.9755393341333,509.45984220190746,360.0409435957014
767.5590091433763,943.2188415976988,976.2604247839445,1009.6486832780662,763.6460417451012,1022.9656974473414,958.2209131246807
293.75220807348626,105.40786126124316,157.79288534750387,478.11383157687106,239.26509781346084,146.10960569895155,181.29572209051344
705.1362890493159,1025.5396617220435,921.429915698282,1153.773389431163,1057.6489835184323,653.5410610426018,842.9327044083534
50.16221152306312,39.06609569411881,36.27414557849239,333.5850105764054,251.97722590149635,57.28578074883605,49.4344259790353
148.53718542432335,136.16345997410215,109.18299490070972,415.72065556731246,106.89819252742701,75.41329082026807,87.75871747335475
147.09604843625584,174.43778974263066,159.87639826073536,522.459120662943,449.94589766354443,177.33587686902573,170.6403303150333
157.83378540637966,154.44932904688832,173.02362887191694,474.26346939379454,380.4180047612327,202.90352936165644,174.6332247592638
156.24673779850272,34.118106718085286,21.367211879708034,338.32947775381984,258.92328018004923,18.616413213078964,17.315855669989404
4.42622838913699,13.745662120494412,8.66985648266891,208.88815970287166,109.02702740914896,29.672136517692522,16.51630975334164
72.96853701958487,90.37667824926052,72.78772179785379,519.6632117419579,511.09856497401927,35.31353113090503,67.88522480660268
72.06009274269653,66.38011921139088,59.98125133913044,235.54704916827401,55.08523843145013,34.82616348139389,38.98360780726593
125.47005658977977,51.440716679720836,63.16942973839872,632.1706840477335,645.5627978579191,79.94735628340491,85.6402851917407
251.39238852141878,316.17584083201405,331.54879627215996,554.6759072269731,404.4820913785437,426.5716359155542,345.8035314187723
825.9698215866771,781.4963370348593,760.7988263466368,796.9474932931943,647.4199268614959,705.1846890399012,734.6834995182376
1247.4070173885748,1341.3791306147023,1375.7910421774907,1468.6783993162742,1373.716383271487,1420.6081724028818,1350.79371511756
