Monocyte,NK,B,DC,T_cell
0.3524122477593246,0.04855115236691417,0.28930688850901215,0.0,0.30972971136474914
0.28880053638161535,0.08489953835582743,0.11273582947648983,0.0,0.5135640957860673
0.14006548206090044,0.0,0.345544971657045,0.1890599769113182,0.32532956937073637
0.2388773048891586,0.0025004537280224554,0.2809008919834843,0.0,0.4777213493993347
0.061363725610069045,0.0,0.2456812610823079,0.07521096532700876,0.6177440479806142
0.45635417099267167,0.021665475448826663,0.12393761991994685,0.0,0.39804273363855497
0.03446042915643108,0.030432544207801598,0.28115167067128777,0.0,0.6539553559644796
0.1035257444409726,0.020740072191786668,0.22368789562345914,0.3735346484972184,0.278511639246563
0.06343358752872297,0.0,0.3012160397293359,0.5037205250627695,0.13162984767917152
0.32814441276716216,0.0,0.24165903960290572,0.1493357494474323,0.28086079818249987
0.2027384885231158,0.11653618821358161,0.2966616695398588,0.0,0.38406365372344387
0.6991642704420158,0.01720801674522098,0.009465232120428744,0.0,0.27416248069233445
0.22865620193067335,0.0,0.2605629282035506,0.21701383210735486,0.2937670377584211
0.1609360173285022,0.04120210859001021,0.20782717856245014,0.3928857581340579,0.1971489373849795
0.5315303103433187,0.010946818376747615,0.1636968740903347,0.0,0.293825997189599
0.020774307678550246,0.07266092174469282,0.3300109840555449,0.0,0.5765537865212121
0.3614364233408797,0.11731378423438034,0.18541548767317517,0.0,0.33583430475156484
0.12634709529643653,0.33910119639031044,0.11330514636773548,0.0,0.4212465619455174
0.3285818564391187,0.009216482547158985,0.27727532096885565,0.11480165737665458,0.27012468266821205
0.16257326130516195,0.006084093701411041,0.18576199091717824,0.0,0.6455806540762487
0.14230560131054387,0.0,0.22616420230964027,0.2516620276162658,0.37986816876355006
0.14068991393557387,0.2615992486248061,0.16923276036105533,0.0,0.42847807707856467
0.23027701325009686,0.0,0.2991640125066331,0.23580799703011585,0.23475097721315427
0.210635245846651,0.004609807148422175,0.3301335574332754,0.0,0.45462138957165155
0.33411300319602977,0.0,0.26162102949072447,0.006913453485881425,0.3973525138273644
0.08474043716589025,0.04430365769703018,0.20435507939358083,0.0,0.6666008257434988
0.07181046377733304,0.007669658080904302,0.46794565836648355,0.11293878110753175,0.3396354386677473
0.19864505519931194,0.11685901182970206,0.394322974100808,0.07425681181917626,0.21591614705100176
0.5133675349497976,0.12073524537835106,0.09506065971078217,0.0,0.2708365599610692
0.5916990116995725,0.014481570598591552,0.15455191741146085,0.0,0.23926750029037513
0.0295071930641601,0.14798146536582696,0.2734253002513603,0.0,0.5490860413186527
0.19898439770318807,0.024962827184279567,0.3041665461881048,0.3348163053083654,0.13706992361606216
